siteid,sitename,plotid,easting,northing,taxonid,scientificname,indvidualid,pointid,individualdistance,individualazimuth,dbh,dbhheight,basalcanopydiam,basalcanopydiam_90deg,maxcanopydiam,canopydiam_90deg,stemheight,stemremarks,stemstatus,canopyform,livingcanopy,inplotcanopy,materialsampleid,dbhqf,stemmapqf
SOAP,Soaproot Saddle,SOAP43,297050.6,4100711.2,CADE27,Calocedrus decurrens,586,SW,0.9,79.9,14.2,130.0,0.0,0.0,1.7,1.2,3.5,,dead w branches top snapped,,0,100,,0,0
SOAP,Soaproot Saddle,SOAP187,297532.5,4100555.2,CADE27,Calocedrus decurrens,290,center,5.6,348.8,1.3,10.0,0.0,0.0,0.4,0.4,0.5,,dead w branches,,0,100,,0,0
SOAP,Soaproot Saddle,SOAP187,297525.9,4100560.5,CADE27,Calocedrus decurrens,304,NW,2.0,115.6,2.7,10.0,0.0,0.0,0.7,0.8,1.0,,,,100,100,,0,0
SOAP,Soaproot Saddle,SOAP187,297532.8,4100555.2,CADE27,Calocedrus decurrens,291,center,5.5,352.2,1.9,10.0,0.0,0.0,0.5,0.4,0.9,,dead w branches,,0,100,,0,0
SOAP,Soaproot Saddle,SOAP331,297047.7,4100605.5,CADE27,Calocedrus decurrens,550,center,10.0,313.5,7.8,130.0,0.0,0.0,0.9,0.8,4.5,,dead w few branches,,0,100,,0,0
SOAP,Soaproot Saddle,SOAP43,297065.5,4100722.5,CADE27,Calocedrus decurrens,593,center,5.6,101.1,2.8,10.0,0.0,0.0,0.4,0.5,0.8,,,,100,100,,0,0
SOAP,Soaproot Saddle,SOAP187,297538.1,4100556.5,CADE27,Calocedrus decurrens,267,center,8.1,34.5,1.7,10.0,0.0,0.0,0.4,0.3,1.1,,dead w branches,,0,100,,0,0
SOAP,Soaproot Saddle,SOAP95,298694.0,4100859.0,CADE27,Calocedrus decurrens,761,center,12.4,319.6,0.8,10.0,0.0,0.0,0.3,0.3,0.6,,,,100,100,,0,0
SOAP,Soaproot Saddle,SOAP991,299147.2,4101472.5,CADE27,Calocedrus decurrens,947,center,7.9,173.2,1.8,10.0,0.0,0.0,0.6,0.4,0.7,,,,100,100,,0,0
SOAP,Soaproot Saddle,SOAP187,297528.2,4100558.2,CADE27,Calocedrus decurrens,302,center,10.1,328.3,1.7,10.0,0.0,0.0,0.7,0.4,0.8,,,,100,100,,0,0
SOAP,Soaproot Saddle,SOAP187,297529.0,4100554.0,CADE27,Calocedrus decurrens,217,SW,8.4,24.1,4.8,10.0,0.0,0.0,1.1,1.0,1.6,,dead w branches,,0,100,,0,0
SOAP,Soaproot Saddle,SOAP95,298698.3,4100846.0,CADE27,Calocedrus decurrens,714,center,5.0,227.3,13.9,130.0,0.0,0.0,3.7,3.3,6.1,,,,100,100,,0,0
SOAP,Soaproot Saddle,SOAP187,297529.7,4100552.2,CADE27,Calocedrus decurrens,219,SW,7.4,34.4,2.5,10.0,0.0,0.0,0.5,0.6,1.3,,dead w branches,,0,100,,0,0
SOAP,Soaproot Saddle,SOAP43,297067.8,4100718.5,CADE27,Calocedrus decurrens,604,center,9.3,122.4,3.8,130.0,0.0,0.0,1.8,1.5,2.5,,,,100,100,,0,0
SOAP,Soaproot Saddle,SOAP63,299818.5,4101014.2,CADE27,Calocedrus decurrens,848,SE,5.3,270.9,12.3,130.0,0.0,0.0,3.2,2.4,6.0,,,,100,100,,0,0
SOAP,Soaproot Saddle,SOAP331,297062.6,4100606.5,CADE27,Calocedrus decurrens,534,center,10.9,44.6,8.4,130.0,0.0,0.0,1.9,1.6,4.6,,,,100,100,,0,0
SOAP,Soaproot Saddle,SOAP43,297055.1,4100727.2,CADE27,Calocedrus decurrens,644,center,6.2,307.3,11.0,130.0,0.0,0.0,2.8,2.8,5.9,,leaner,,100,100,,0,0
SOAP,Soaproot Saddle,SOAP187,297533.6,4100554.5,CADE27,Calocedrus decurrens,282,center,4.7,0.5,2.0,10.0,0.0,0.0,0.3,0.3,0.7,,dead w branches,,0,100,,0,0
SOAP,Soaproot Saddle,SOAP95,298700.3,4100843.8,CADE27,Calocedrus decurrens,679,center,6.0,196.6,1.4,130.0,0.0,0.0,1.0,0.8,1.5,,dead w branches,,0,100,,0,0
SOAP,Soaproot Saddle,SOAP187,297534.3,4100555.5,CADE27,Calocedrus decurrens,280,center,5.9,7.7,1.5,10.0,0.0,0.0,0.4,0.3,0.5,,dead w branches,,0,100,,0,0
SOAP,Soaproot Saddle,SOAP331,297054.6,4100599.2,CADE27,Calocedrus decurrens,539,center,0.8,337.8,16.9,130.0,0.0,0.0,3.1,2.6,8.6,,,,100,100,,0,0
SOAP,Soaproot Saddle,SOAP43,297069.1,4100722.5,CADE27,Calocedrus decurrens,597,center,9.2,97.7,1.8,10.0,0.0,0.0,0.5,0.4,0.8,,dead w branches,,0,100,,0,0
SOAP,Soaproot Saddle,SOAP331,297060.3,4100601.8,CADE27,Calocedrus decurrens,519,center,6.2,59.2,2.8,10.0,0.0,0.0,0.7,0.3,1.0,,dead w branches,,0,100,,0,0
SOAP,Soaproot Saddle,SOAP187,297534.2,4100551.0,CADE27,Calocedrus decurrens,256,center,1.5,23.7,2.4,10.0,0.0,0.0,0.8,0.5,1.0,,dead w branches,,0,100,,0,0
SOAP,Soaproot Saddle,SOAP43,297054.0,4100719.0,CADE27,Calocedrus decurrens,582,center,7.6,232.0,12.2,130.0,0.0,0.0,2.1,3.4,3.0,,dead w branches leaning,,0,100,,0,0
SOAP,Soaproot Saddle,SOAP95,298702.8,4100841.2,CADE27,Calocedrus decurrens,690,center,8.3,174.4,11.9,130.0,0.0,0.0,3.1,2.4,6.7,,,,100,100,,0,0
SOAP,Soaproot Saddle,SOAP187,297535.1,4100555.2,CADE27,Calocedrus decurrens,278,center,5.7,16.0,1.5,130.0,0.0,0.0,0.7,1.0,1.5,,dead w branches,,0,100,,0,0
SOAP,Soaproot Saddle,SOAP331,297060.1,4100601.2,CADE27,Calocedrus decurrens,520,center,5.8,63.6,3.5,130.0,0.0,0.0,1.5,1.6,1.9,,,,100,100,,0,0
SOAP,Soaproot Saddle,SOAP95,298697.5,4100857.0,CADE27,Calocedrus decurrens,756,center,8.7,328.7,0.8,10.0,0.0,0.0,0.5,0.3,0.6,,,,100,100,,0,0
SOAP,Soaproot Saddle,SOAP43,297057.4,4100720.8,CADE27,Calocedrus decurrens,564,center,3.8,222.0,37.8,130.0,0.0,0.0,6.3,6.6,17.8,,,,100,100,,0,0
SOAP,Soaproot Saddle,SOAP95,298697.7,4100857.5,CADE27,Calocedrus decurrens,749,center,9.1,331.5,3.7,10.0,0.0,0.0,1.2,1.0,1.3,,,,100,100,,0,0
SOAP,Soaproot Saddle,SOAP63,299815.8,4101014.8,CADE27,Calocedrus decurrens,824,center,8.5,168.0,7.9,130.0,0.0,0.0,2.4,1.9,5.0,,dead w branches,,0,100,,0,0
SOAP,Soaproot Saddle,SOAP331,297049.0,4100606.0,CADE27,Calocedrus decurrens,552,center,9.5,321.0,37.1,130.0,0.0,0.0,4.6,4.4,13.2,,,,100,100,,0,0
SOAP,Soaproot Saddle,SOAP95,298693.6,4100845.2,CADE27,Calocedrus decurrens,671,SW,6.2,12.4,12.5,130.0,0.0,0.0,3.2,5.6,4.3,,extreme leaner,,100,100,,0,0
SOAP,Soaproot Saddle,SOAP95,298688.0,4100847.8,CADE27,Calocedrus decurrens,748,center,14.1,262.5,1.4,10.0,0.0,0.0,0.6,0.5,0.9,,,,100,100,,0,1
SOAP,Soaproot Saddle,SOAP95,298693.8,4100843.5,CADE27,Calocedrus decurrens,672,SW,4.7,18.5,10.7,130.0,0.0,0.0,5.8,2.3,2.2,,extreme leaner,,100,100,,0,0
SOAP,Soaproot Saddle,SOAP95,298694.5,4100842.2,CADE27,Calocedrus decurrens,673,SW,3.8,36.1,4.5,130.0,0.0,0.0,0.0,0.0,1.4,,dead w no branches top snapped,,0,100,,0,0
SOAP,Soaproot Saddle,SOAP95,298706.3,4100849.8,CADE27,Calocedrus decurrens,674,center,4.3,86.2,21.0,130.0,0.0,0.0,0.0,0.0,3.7,,dead w no branches top snapped,,0,100,,0,0
SOAP,Soaproot Saddle,SOAP331,297059.7,4100600.5,CADE27,Calocedrus decurrens,521,center,5.2,67.1,2.0,10.0,0.0,0.0,0.5,0.7,0.8,,dead w branches,,0,100,,0,0
SOAP,Soaproot Saddle,SOAP95,298700.1,4100843.0,CADE27,Calocedrus decurrens,677,center,6.8,196.7,14.7,130.0,0.0,0.0,2.7,1.5,8.8,,,,100,100,,0,0
SOAP,Soaproot Saddle,SOAP43,297052.1,4100719.0,CADE27,Calocedrus decurrens,589,SW,8.2,17.3,10.5,130.0,0.0,0.0,3.6,1.8,6.0,,,,100,100,,0,0
SOAP,Soaproot Saddle,SOAP95,298697.0,4100858.5,CADE27,Calocedrus decurrens,758,center,10.2,330.6,0.9,10.0,0.0,0.0,0.4,0.3,0.6,,,,100,100,,0,0
SOAP,Soaproot Saddle,SOAP95,298697.1,4100855.5,CADE27,Calocedrus decurrens,757,center,7.8,320.5,1.4,10.0,0.0,0.0,0.5,0.4,1.0,,,,100,100,,0,0
SOAP,Soaproot Saddle,SOAP95,298703.4,4100849.5,CADE27,Calocedrus decurrens,680,center,1.4,87.8,15.9,130.0,0.0,0.0,4.5,2.7,7.5,,leaner roots in m2 leans into m3,,100,100,,0,0
SOAP,Soaproot Saddle,SOAP43,297056.2,4100714.2,CADE27,Calocedrus decurrens,574,center,10.1,202.2,6.8,130.0,0.0,0.0,2.7,1.4,1.4,,badly leaning,,100,100,,0,0
SOAP,Soaproot Saddle,SOAP255,300143.7,4101385.5,CADE27,Calocedrus decurrens,1307,center,7.3,0.2,2.4,10.0,0.0,0.0,0.9,0.8,1.3,,,,100,100,,0,0
SOAP,Soaproot Saddle,SOAP95,298712.8,4100853.0,CADE27,Calocedrus decurrens,710,NE,5.5,191.9,3.7,130.0,0.0,0.0,0.9,0.8,2.4,,dead w branches,,0,100,,0,1
SOAP,Soaproot Saddle,SOAP187,297535.0,4100555.8,CADE27,Calocedrus decurrens,276,center,6.3,13.4,1.3,10.0,0.0,0.0,0.4,0.4,0.7,,dead w branches,,0,100,,0,0
SOAP,Soaproot Saddle,SOAP187,297534.0,4100557.0,CADE27,Calocedrus decurrens,281,center,7.2,3.4,3.5,10.0,0.0,0.0,0.8,0.7,1.0,,dead w branches,,0,100,,0,0
SOAP,Soaproot Saddle,SOAP95,298696.7,4100858.0,CADE27,Calocedrus decurrens,759,center,10.1,327.9,1.0,10.0,0.0,0.0,0.4,0.4,0.6,,,,100,100,,0,0
SOAP,Soaproot Saddle,SOAP187,297532.9,4100559.0,CADE27,Calocedrus decurrens,300,center,9.4,356.0,3.1,10.0,0.0,0.0,0.9,0.8,1.0,,dead w branches,,0,100,,0,0
SOAP,Soaproot Saddle,SOAP331,297060.8,4100599.8,CADE27,Calocedrus decurrens,522,center,6.0,79.1,1.6,10.0,0.0,0.0,1.1,0.7,0.9,,dead w branches,,0,100,,0,0
SOAP,Soaproot Saddle,SOAP95,298701.9,4100840.0,CADE27,Calocedrus decurrens,675,center,9.6,181.0,21.5,130.0,0.0,0.0,4.1,3.2,16.4,,,,100,100,,0,0
SOAP,Soaproot Saddle,SOAP43,297067.8,4100719.8,CADE27,Calocedrus decurrens,601,center,8.7,115.8,6.1,130.0,0.0,0.0,2.1,1.8,3.8,,,,100,100,,0,0
SOAP,Soaproot Saddle,SOAP43,297055.5,4100716.5,CADE27,Calocedrus decurrens,576,center,8.3,213.1,26.8,130.0,0.0,0.0,7.9,4.2,11.9,,leaning,,100,100,,0,0
SOAP,Soaproot Saddle,SOAP43,297068.5,4100722.8,CADE27,Calocedrus decurrens,595,center,8.5,95.1,1.7,130.0,0.0,0.0,0.9,0.8,1.8,,dead w branches,,0,100,,0,0
SOAP,Soaproot Saddle,SOAP63,299820.9,4101020.0,CADE27,Calocedrus decurrens,844,SE,6.7,334.2,25.9,130.0,0.0,0.0,4.7,4.6,13.8,,,,100,100,,0,0
SOAP,Soaproot Saddle,SOAP331,297043.5,4100601.0,CADE27,Calocedrus decurrens,558,NW,5.5,177.3,32.8,130.0,0.0,0.0,2.1,1.8,6.0,,dead top snapped few branches top snapped 7m,,0,100,,0,1
SOAP,Soaproot Saddle,SOAP43,297054.4,4100715.8,CADE27,Calocedrus decurrens,575,center,9.6,215.7,5.5,130.0,0.0,0.0,2.3,1.9,2.9,,,,100,100,,0,0
SOAP,Soaproot Saddle,SOAP331,297051.7,4100602.2,CADE27,Calocedrus decurrens,556,center,4.9,319.2,31.6,130.0,0.0,0.0,4.9,4.3,13.5,,,,100,100,,0,0
SOAP,Soaproot Saddle,SOAP95,298697.2,4100856.5,CADE27,Calocedrus decurrens,755,center,8.6,325.9,1.1,10.0,0.0,0.0,0.5,0.4,0.7,,,,100,100,,0,0
SOAP,Soaproot Saddle,SOAP95,298694.4,4100842.2,CADE27,Calocedrus decurrens,678,SW,3.8,33.5,13.2,130.0,0.0,0.0,5.8,2.8,1.4,,extreme leaner horiz; crushed by fallen snags,,100,100,,0,0
SOAP,Soaproot Saddle,SOAP331,297060.7,4100600.5,CADE27,Calocedrus decurrens,517,center,6.0,72.3,6.8,130.0,0.0,0.0,1.7,1.6,2.9,,,,100,100,,0,0
SOAP,Soaproot Saddle,SOAP63,299818.9,4101014.2,CADE27,Calocedrus decurrens,849,SE,4.9,270.7,5.2,130.0,0.0,0.0,1.7,1.2,3.1,,dead w branches,,0,100,,0,0
SOAP,Soaproot Saddle,SOAP43,297067.0,4100721.5,CADE27,Calocedrus decurrens,598,center,7.3,105.5,9.1,130.0,0.0,0.0,2.2,2.7,4.4,,,,100,100,,0,0
SOAP,Soaproot Saddle,SOAP43,297069.1,4100723.0,CADE27,Calocedrus decurrens,596,center,9.1,93.7,15.2,130.0,0.0,0.0,3.3,3.6,7.1,,,,100,100,,0,0
SOAP,Soaproot Saddle,SOAP143,299848.7,4100415.2,CAIN3,Ceanothus integerrimus,1163,center,6.0,123.1,,130.0,10.0,4.0,0.6,0.4,1.0,4 stems,,Cone,100,100,,0,0
SOAP,Soaproot Saddle,SOAP991,299150.3,4101479.0,CECU,Ceanothus cuneatus,951,center,4.2,109.2,,130.0,110.0,64.0,2.1,1.9,2.3,6 stems,,Hemisphere,100,100,,0,0
SOAP,Soaproot Saddle,SOAP991,299146.0,4101474.5,CECU,Ceanothus cuneatus,937,center,6.0,182.4,,130.0,44.0,38.0,2.7,2.3,2.5,8 stems,,Hemisphere,50,100,,0,0
SOAP,Soaproot Saddle,SOAP1343,299606.7,4100968.2,CECU,Ceanothus cuneatus,781,center,10.0,111.8,,130.0,12.0,7.0,2.5,2.3,3.4,20ish stems,,Cone,100,100,,0,0
SOAP,Soaproot Saddle,SOAP991,299143.5,4101472.2,CECU,Ceanothus cuneatus,917,SW,7.5,83.5,,130.0,18.0,15.0,2.3,2.2,2.4,24 stems,,Cone,80,100,,0,0
SOAP,Soaproot Saddle,SOAP991,299138.9,4101479.0,CECU,Ceanothus cuneatus,932,center,7.5,259.0,,130.0,22.0,12.0,1.7,1.0,1.4,8 stems,,Cone,60,100,,0,0
SOAP,Soaproot Saddle,SOAP991,299140.7,4101477.5,CECU,Ceanothus cuneatus,931,center,6.2,243.6,,130.0,68.0,64.0,2.6,2.5,2.2,25 stems,,Sphere,80,100,f126,0,0
SOAP,Soaproot Saddle,SOAP1343,299606.9,4100974.2,CECU,Ceanothus cuneatus,782,center,9.8,75.7,,130.0,56.0,41.0,2.2,2.0,2.2,20ish stems,,Sphere,75,100,f140,0,0
SOAP,Soaproot Saddle,SOAP223,299290.7,4101478.0,CECU,Ceanothus cuneatus,1025,center,5.5,319.5,,130.0,24.0,7.0,2.3,1.4,1.3,4 stems,,Hemisphere,75,100,,0,0
SOAP,Soaproot Saddle,SOAP991,299143.4,4101488.5,CECU,Ceanothus cuneatus,978,NW,6.9,107.9,,130.0,68.0,38.0,2.4,2.3,2.3,8 stems,,Cone,60,100,,0,0
SOAP,Soaproot Saddle,SOAP991,299140.3,4101485.5,CECU,Ceanothus cuneatus,975,center,7.8,309.6,,130.0,47.0,34.0,1.8,1.7,1.4,8 stems,,Hemisphere,85,100,,0,0
SOAP,Soaproot Saddle,SOAP991,299152.2,4101483.0,CECU,Ceanothus cuneatus,972,NE,8.2,214.0,,130.0,18.0,12.0,1.3,1.1,1.8,4 stems,,Cone,80,100,,0,0
SOAP,Soaproot Saddle,SOAP991,299154.7,4101485.5,CECU,Ceanothus cuneatus,958,center,9.8,58.9,,130.0,80.0,64.0,3.4,3.2,2.6,25 stems,,Sphere,75,100,,0,0
SOAP,Soaproot Saddle,SOAP991,299145.6,4101477.0,CECU,Ceanothus cuneatus,938,center,3.4,191.6,,130.0,163.0,68.0,3.5,3.1,2.2,38 stems,,Sphere,60,100,,0,0
SOAP,Soaproot Saddle,SOAP991,299141.0,4101487.0,CECU,Ceanothus cuneatus,976,NW,5.5,130.8,,130.0,21.0,11.0,1.6,1.3,1.6,3 stems,,Sphere,70,100,,0,0
SOAP,Soaproot Saddle,SOAP991,299146.6,4101474.5,CECU,Ceanothus cuneatus,945,center,5.8,176.6,,130.0,32.0,16.0,1.3,1.3,0.9,4 stems,dead,Hemisphere,0,100,,0,0
SOAP,Soaproot Saddle,SOAP991,299143.6,4101478.5,CECU,Ceanothus cuneatus,935,center,3.3,235.4,10.5,10.0,0.0,0.0,1.5,1.2,1.6,,,Cone,75,100,,0,0
SOAP,Soaproot Saddle,SOAP991,299141.9,4101487.2,CECU,Ceanothus cuneatus,977,NW,6.1,123.0,,130.0,61.0,32.0,1.4,2.1,1.8,6 stems,,Hemisphere,60,100,,0,0
SOAP,Soaproot Saddle,SOAP991,299151.0,4101482.8,CECU,Ceanothus cuneatus,970,NE,9.3,218.5,,130.0,11.0,12.0,1.6,1.8,1.9,4 stems,,Hemisphere,45,100,,0,0
SOAP,Soaproot Saddle,SOAP991,299152.2,4101478.2,CECU,Ceanothus cuneatus,949,center,6.3,109.8,,130.0,48.0,42.0,3.3,3.2,2.7,14 stems,,Hemisphere,75,100,,0,0
SOAP,Soaproot Saddle,SOAP991,299155.5,4101484.8,CECU,Ceanothus cuneatus,960,NE,5.3,194.0,,130.0,80.0,70.0,2.3,2.0,1.8,8 stems,,Hemisphere,60,100,,0,0
SOAP,Soaproot Saddle,SOAP991,299142.0,4101480.0,CECU,Ceanothus cuneatus,933,center,4.3,263.1,,130.0,98.0,78.0,3.4,3.4,2.1,13 stems,,Hemisphere,80,100,,0,0
SOAP,Soaproot Saddle,SOAP991,299141.5,4101482.8,CECU,Ceanothus cuneatus,973,center,5.3,295.7,,130.0,42.0,27.0,2.0,1.8,1.6,12 stems,,Sphere,60,100,,0,0
SOAP,Soaproot Saddle,SOAP991,299141.8,4101477.8,CECU,Ceanothus cuneatus,930,center,5.2,238.9,,130.0,37.0,10.0,1.5,1.5,1.8,2 stems,,Cone,90,100,,0,0
SOAP,Soaproot Saddle,SOAP1343,299596.9,4100978.2,CECU,Ceanothus cuneatus,789,center,6.3,355.3,,130.0,64.0,42.0,2.9,2.7,2.0,14 stems,,Sphere,75,100,f138,0,0
SOAP,Soaproot Saddle,SOAP991,299147.3,4101475.2,CECU,Ceanothus cuneatus,944,center,5.3,168.7,,130.0,38.0,31.0,2.5,2.3,2.4,9 stems,,Hemisphere,75,100,,0,0
SOAP,Soaproot Saddle,SOAP991,299154.4,4101480.5,CECU,Ceanothus cuneatus,962,NE,9.8,194.3,,130.0,19.0,12.0,1.4,1.5,2.0,13 stems,,Cone,95,100,,0,0
SOAP,Soaproot Saddle,SOAP991,299139.2,4101476.5,CECU,Ceanothus cuneatus,925,SW,6.0,31.5,,130.0,31.0,15.0,1.8,1.3,2.2,9 stems,,Cone,80,100,,0,0
SOAP,Soaproot Saddle,SOAP991,299151.6,4101482.5,CECU,Ceanothus cuneatus,971,NE,9.0,215.4,,130.0,11.0,9.0,1.8,1.0,2.1,5 stems,,Cone,75,100,,0,0
SOAP,Soaproot Saddle,SOAP1343,299592.0,4100980.8,CECU,Ceanothus cuneatus,792,center,10.3,328.5,,130.0,44.0,32.0,1.5,2.0,0.8,16 stems,,Sphere,85,100,,0,0
SOAP,Soaproot Saddle,SOAP991,299143.6,4101478.0,CECU,Ceanothus cuneatus,934,center,3.5,229.5,,130.0,6.0,5.0,1.0,0.7,1.3,2 stems,,Cone,80,100,,0,0
SOAP,Soaproot Saddle,SOAP991,299149.3,4101478.0,CECU,Ceanothus cuneatus,948,center,3.8,127.2,,130.0,60.0,42.0,3.2,3.2,2.2,12 stems,,Hemisphere,75,100,,0,0
SOAP,Soaproot Saddle,SOAP1343,299594.5,4100979.8,CECU,Ceanothus cuneatus,791,center,8.3,339.3,,130.0,20.0,22.0,4.1,2.9,2.1,5 stems,,Hemisphere,85,100,f139,0,0
SOAP,Soaproot Saddle,SOAP991,299148.2,4101481.2,CECU,Ceanothus cuneatus,969,center,2.1,64.2,,130.0,40.0,22.0,2.8,2.8,2.6,11 stems,,Sphere,90,100,f125,0,0
SOAP,Soaproot Saddle,SOAP991,299150.1,4101481.5,CECU,Ceanothus cuneatus,968,center,3.9,75.3,,130.0,52.0,42.0,2.3,1.3,1.9,10 stems,,Hemisphere,30,100,,0,0
SOAP,Soaproot Saddle,SOAP991,299154.7,4101482.5,CECU,Ceanothus cuneatus,961,NE,7.6,196.1,,130.0,20.0,18.0,2.2,2.0,2.8,11 stems,,Cone,90,100,,0,0
SOAP,Soaproot Saddle,SOAP991,299151.4,4101481.0,CECU,Ceanothus cuneatus,966,center,5.1,84.0,,130.0,21.0,24.0,2.0,1.3,1.8,12 stems,,Cone,70,100,,0,0
SOAP,Soaproot Saddle,SOAP1695,299170.7,4100973.5,CECU,Ceanothus cuneatus,156,NW,1.7,128.9,,130.0,8.0,11.0,2.0,1.6,1.5,,,Sphere,60,100,,0,0
SOAP,Soaproot Saddle,SOAP991,299139.6,4101476.8,CECU,Ceanothus cuneatus,926,SW,6.5,33.3,,130.0,13.0,11.0,2.8,1.9,2.4,3 stems,,Cone,100,100,,0,0
SOAP,Soaproot Saddle,SOAP991,299145.3,4101479.0,CECU,Ceanothus cuneatus,940,center,1.8,214.1,,130.0,24.0,6.0,0.8,0.6,0.5,3 stems,dead,,0,100,,0,0
SOAP,Soaproot Saddle,SOAP991,299144.9,4101479.5,CECU,Ceanothus cuneatus,941,center,1.6,240.8,,130.0,40.0,38.0,2.3,1.6,1.3,23,,Hemisphere,25,100,,0,0
SOAP,Soaproot Saddle,SOAP223,299297.0,4101466.8,CECU,Ceanothus cuneatus,995,center,7.7,159.1,,130.0,58.0,33.0,2.8,1.3,2.3,8 stems,,Cone,23,100,,0,0
SOAP,Soaproot Saddle,SOAP991,299137.8,4101474.2,CECU,Ceanothus cuneatus,921,SW,3.4,30.8,,130.0,80.0,62.0,3.4,2.4,1.5,9 stems,,Hemisphere,60,100,,0,0
SOAP,Soaproot Saddle,SOAP991,299145.5,4101481.0,CECU,Ceanothus cuneatus,981,center,1.0,308.2,,130.0,46.0,27.0,1.5,1.2,2.3,20ish stems,,Cone,90,100,,0,0
SOAP,Soaproot Saddle,SOAP991,299141.7,4101486.8,CECU,Ceanothus cuneatus,980,NW,6.2,128.5,,130.0,30.0,29.0,2.0,1.7,2.5,5 stems,,Cone,70,100,,0,0
SOAP,Soaproot Saddle,SOAP991,299140.3,4101484.2,CECU,Ceanothus cuneatus,974,center,7.1,302.0,,130.0,45.0,42.0,2.2,2.2,1.6,8 stems,,Hemisphere,80,100,,0,0
SOAP,Soaproot Saddle,SOAP991,299153.0,4101482.0,CECU,Ceanothus cuneatus,964,NE,8.9,205.3,,130.0,18.0,9.0,1.9,1.7,2.0,6 stems,,Hemisphere,60,100,,0,0
SOAP,Soaproot Saddle,SOAP991,299137.3,4101473.8,CECU,Ceanothus cuneatus,922,SW,2.6,27.9,,130.0,58.0,30.0,2.3,2.0,1.5,4 stems,,Hemisphere,30,100,,0,0
SOAP,Soaproot Saddle,SOAP991,299156.0,4101484.2,CECU,Ceanothus cuneatus,959,NE,5.7,188.0,,130.0,11.0,6.0,0.7,0.8,0.5,3 stems,dead,Cone,0,100,,0,0
SOAP,Soaproot Saddle,SOAP991,299139.3,4101488.8,CECU,Ceanothus cuneatus,982,NW,3.1,128.2,,130.0,102.0,93.0,3.7,3.1,2.1,14 stems,,Hemisphere,45,100,,0,0
SOAP,Soaproot Saddle,SOAP143,299847.8,4100416.2,CEIN3,Ceanothus integerrimus,1174,center,4.7,118.8,0.5,10.0,0.0,0.0,0.4,0.2,0.9,,,Cone,100,100,,0,0
SOAP,Soaproot Saddle,SOAP139,297046.8,4100099.0,CEIN3,Ceanothus integerrimus,415,center,7.5,330.1,2.6,130.0,0.0,0.0,2.1,1.5,2.9,,,Cone,100,100,,0,0
SOAP,Soaproot Saddle,SOAP143,299849.6,4100417.5,CEIN3,Ceanothus integerrimus,1178,center,6.0,100.9,1.0,10.0,0.0,0.0,0.3,0.3,0.9,,,Cone,100,100,,0,0
SOAP,Soaproot Saddle,SOAP143,299848.5,4100416.5,CEIN3,Ceanothus integerrimus,1169,center,5.2,111.8,0.5,10.0,0.0,0.0,0.3,0.1,0.6,,,Cone,100,100,,0,0
SOAP,Soaproot Saddle,SOAP143,299851.6,4100421.8,CEIN3,Ceanothus integerrimus,1199,center,8.5,67.6,0.9,10.0,0.0,0.0,0.5,0.3,0.8,,,Cone,100,100,,0,0
SOAP,Soaproot Saddle,SOAP143,299848.1,4100417.0,CEIN3,Ceanothus integerrimus,1177,center,4.7,109.8,0.4,10.0,0.0,0.0,0.4,0.3,0.8,,,Cone,100,100,,0,0
SOAP,Soaproot Saddle,SOAP95,298703.8,4100852.5,CEIN3,Ceanothus integerrimus,716,center,3.4,32.4,0.6,130.0,0.0,0.0,0.5,0.3,0.5,,,,100,100,,0,0
SOAP,Soaproot Saddle,SOAP143,299844.4,4100424.2,CEIN3,Ceanothus integerrimus,1225,center,5.8,7.2,0.8,10.0,0.0,0.0,0.3,0.3,0.7,,,Cone,100,100,,0,0
SOAP,Soaproot Saddle,SOAP143,299851.2,4100421.2,CEIN3,Ceanothus integerrimus,1200,center,8.0,69.9,1.8,10.0,0.0,0.0,0.7,0.5,0.9,,,Cone,100,100,,0,0
SOAP,Soaproot Saddle,SOAP283,297779.2,4101203.2,CEIN3,Ceanothus integerrimus,49,center,6.3,132.1,0.0,0.0,12.0,8.0,2.0,2.0,2.1,cone 95 live,,NA,,,NA,0,0
SOAP,Soaproot Saddle,SOAP143,299848.8,4100421.0,CEIN3,Ceanothus integerrimus,1190,center,5.6,65.3,0.8,10.0,0.0,0.0,0.5,0.4,1.0,,,Cone,100,100,,0,0
SOAP,Soaproot Saddle,SOAP143,299850.9,4100421.2,CEIN3,Ceanothus integerrimus,1203,center,7.7,69.9,1.8,10.0,0.0,0.0,0.7,0.6,1.0,,,Cone,100,100,,0,0
SOAP,Soaproot Saddle,SOAP143,299848.1,4100415.5,CEIN3,Ceanothus integerrimus,1164,center,5.4,125.0,1.2,10.0,0.0,0.0,0.5,0.5,1.0,,,Cone,100,100,,0,0
SOAP,Soaproot Saddle,SOAP143,299847.2,4100416.2,CEIN3,Ceanothus integerrimus,1172,center,4.2,123.7,0.8,10.0,0.0,0.0,1.0,0.3,1.3,,,Cone,100,100,,0,0
SOAP,Soaproot Saddle,SOAP143,299848.9,4100416.0,CEIN3,Ceanothus integerrimus,1166,center,5.8,115.7,,130.0,3.0,1.0,0.4,0.4,0.9,2 stems,,,100,100,,0,0
SOAP,Soaproot Saddle,SOAP143,299848.1,4100416.0,CEIN3,Ceanothus integerrimus,1167,center,5.0,118.9,0.9,10.0,0.0,0.0,0.2,0.2,0.7,,,Cone,100,100,,0,0
